userId,movieId,rating,timestamp
7142,2987,5.0,1671942786
8125,2791,2.5,1667293954
7374,7149,4.0,1498123617
7830,3948,4.0,1073026445
8050,40815,4.0,1529389191
7511,356,4.0,1021603445
9213,1028,2.5,1299807032
7424,32,4.5,1199982036
9363,2710,0.5,1144303020
7794,637,3.0,1116080973
8192,1127,5.0,973642187
7191,2421,1.5,1112373816
6669,168250,4.5,1660513243
8602,2363,4.0,945502585
6965,5152,1.5,1114458985
8604,94864,4.5,1447539446
8066,2834,3.0,1092057364
8871,1291,3.0,995631379
9380,2607,3.5,1232988495
6822,1263,5.0,864988511
8438,115617,4.0,1541442161
7149,2019,5.0,1163544727
9204,1148,5.0,1472684830
8940,377,4.0,837859953
8082,1258,4.0,974769824
8052,95875,5.0,1491240515
9254,260,4.0,1032460629
7925,165,4.0,1064939601
7105,56333,5.0,1244782912
8069,74530,2.5,1620332238
7049,4226,4.5,1113197568
7458,2040,2.0,1035244553
8588,59840,1.0,1466960769
8705,3578,5.0,988053191
7230,5872,4.0,1441915640
7402,105246,3.5,1437143668
7511,1208,5.0,1021604528
9003,60397,3.5,1461446929
6866,141,2.0,1454439743
8224,785,4.0,1000190347
8502,186,3.0,848568446
7820,110,3.5,1527944020
8162,3450,4.5,1225230707
6921,3793,3.0,1673459995
7769,35957,3.5,1250286735
7917,1678,5.0,946936190
7819,1593,1.0,916751693
6645,111,1.0,1627182397
6974,6235,4.5,1130434007
7904,48385,2.5,1442539441
7743,904,3.5,1552208543
7154,6058,3.0,1564371876
7389,3910,4.0,1448342873
9099,101864,4.5,1483386444
9085,3045,3.5,1644071839
7248,7147,3.0,1659008263
8600,7438,2.5,1417185625
7270,56367,4.0,1244333218
9219,5952,5.0,1579432761
8798,2132,5.0,945003944
7794,1255,3.5,1115764376
8589,1944,4.0,1392493104
7170,2858,4.0,1177989078
7542,1268,3.0,942056291
8588,2113,0.5,1466835871
7820,5378,3.0,1527947502
9099,109374,4.5,1440102745
7368,318,2.0,908326805
8735,172,2.5,1111189564
7037,4027,5.0,1051391754
6700,50872,5.0,1613808065
6893,471,4.0,836839378
7811,1242,5.0,955502073
8296,32587,3.0,1307741116
6650,115713,4.5,1439846961
7346,1259,3.0,1090691861
8933,3252,4.0,1159039874
7902,82848,4.5,1668846639
9116,1266,2.0,939665963
7080,109487,3.5,1432320394
8499,552,3.0,847294445
8184,2712,3.0,1098116191
8251,549,4.0,985904610
9454,1036,4.0,1484619766
7517,4378,4.0,1043388640
9516,783,3.0,1275865062
8966,81564,4.0,1482695284
7865,4855,4.0,1107564744
9360,150,5.0,1430456048
7209,6896,5.0,1494249630
8521,155715,3.5,1545251174
9329,1663,3.5,1094971863
8908,97024,4.0,1564104576
7548,2406,2.0,946089561
7183,4963,4.0,1105395552
8837,288,2.0,829209973
9003,1270,3.5,1229788308
6913,6377,3.5,1629888552
8823,3256,3.5,1093663039
7653,1704,5.0,1517696137
7367,175,4.5,1230047853
9063,1645,4.0,1304952844
7020,32792,5.0,1373119508
7100,55052,2.5,1500834865
9019,50,5.0,1366592764
9127,541,5.0,1050289009
9022,3948,4.0,1227668756
7664,106782,4.5,1628364444
8905,26012,5.0,1451003367
8613,543,2.0,999555504
7265,6957,3.5,1586823871
7883,153784,2.0,1456282619
7478,161131,5.0,1651458715
7158,4011,5.0,1170630847
8985,10,3.0,844447046
8588,4298,5.0,1466951382
8627,5015,4.0,1031872153
7137,2672,3.0,1183401075
8898,115569,5.0,1610039706
7777,3868,4.0,978295081
8991,3071,4.0,975738656
6879,1717,4.0,1014307239
8901,200630,0.5,1554555695
6833,122916,4.5,1577281128
7807,86882,3.0,1457467410
7772,938,4.0,970512855
8911,4010,4.5,1489871892
9107,1233,4.0,941512047
7526,550,4.0,847605589
8648,1095,2.5,1330199636
6511,3948,3.5,1610411693
9380,3504,3.5,1233126333
7858,1025,3.0,1015029863
9085,851,3.0,1644071848
7726,2959,4.0,1225239418
8911,30812,3.0,1489871219
9322,192803,4.5,1664456223
8035,7361,4.0,1525164397
9069,494,2.0,845655579
8063,52722,4.0,1503965211
8869,170,3.5,1166196210
9453,89118,3.0,1568975159
9145,99007,4.0,1572475446
9072,597,3.0,849266901
7858,2986,3.0,1505521423
9287,47,4.0,837356435
6776,1291,4.0,940759448
8075,1703,1.0,949934822
7428,47,5.0,837900226
6546,128512,3.0,1590505493
7619,6624,2.5,1107904808
7922,1136,4.5,1490157940
8576,64957,4.0,1272079903
6885,4439,4.0,1048011846
9381,3868,4.0,1260206107
8836,43930,3.0,1426469635
8591,2300,5.0,938837000
8842,69122,3.5,1355613649
7500,8270,2.0,1172402166
7150,2296,5.0,1405200805
6575,2076,4.5,1073503105
6607,2471,2.0,1145627433
9517,5679,3.0,1627521190
6520,913,4.0,993648569
9194,201646,4.0,1679927767
8911,8360,3.0,1489871226
8057,161,3.0,832236083
8822,2991,3.5,1280181488
6854,7161,3.5,1092155765
6532,3285,3.0,1123053573
8238,118930,5.0,1669078492
7488,79185,4.0,1560373972
8588,6957,5.0,1466893918
8428,47610,4.5,1172085190
7634,2657,5.0,974763672
8359,135969,1.5,1586479529
7240,1393,4.0,1076212166
8102,2478,4.0,1002224637
7314,33004,4.0,1425982495
6954,457,5.0,974331609
7761,72378,1.0,1378057995
8042,3977,2.5,1170997312
8521,107756,3.0,1450535315
7864,90405,3.5,1610833623
8836,77421,3.0,1426392155
8917,7153,5.0,1243282259
8742,1552,1.0,1107864221
9424,135133,3.0,1541760456
8679,150,4.0,1479860432
7862,79132,4.0,1668307749
9407,1584,4.0,945118843
8087,59315,4.0,1501231061
7724,96821,3.5,1457552772
7150,745,3.5,1405194388
7917,3421,4.0,960233868
8117,205072,3.5,1588036563
7622,342,5.0,1377428096
8551,20,3.0,849052234
7222,2617,3.0,1111484641
8687,5445,5.0,1601144673
9442,348,3.0,830878074
8742,3701,3.5,1107865355
7646,5900,5.0,1461947761
8870,1527,5.0,1176968400
8657,1031,4.5,1313871088
8158,2054,4.5,1489183392
7304,50,4.0,1645630255
9457,553,4.0,1078422577
7419,8361,3.0,1644762888
9148,2916,4.5,1216015348
8538,2463,2.5,1126046996
7062,3624,2.0,1493928176
8997,4226,1.0,1430333226
7407,541,5.0,1494126260
8937,1092,3.0,861645909
8588,1694,3.0,1466833165
6741,2447,3.5,1077689423
9172,912,4.0,968572361
8420,49530,4.5,1592149943
7227,904,4.0,915113213
8605,2195,3.0,993083481
7778,2692,5.0,1207080292
9085,4018,3.0,1644071871
8972,3578,3.0,1159293519
7568,2470,5.0,1326963323
8427,78,3.0,854726761
7858,4308,1.0,1005876608
9278,1375,3.5,1097626340
8333,70286,2.5,1682006767
8879,106782,3.5,1393716803
6607,6214,4.0,1145628375
8153,551,3.0,837232815
9031,3421,4.0,955655213
6977,597,4.0,1489896477
8706,2991,2.5,1142958510
7049,3740,2.5,1113198155
8854,96606,4.0,1541872672
7902,54503,4.0,1666889602
8901,3527,5.0,1545452259
8231,1408,5.0,1241051863
6751,7255,4.0,1315041394
9165,44761,3.5,1164136398
9482,1527,5.0,1225399817
7772,3451,5.0,970523205
7795,88140,3.0,1632525221
7864,225912,3.5,1610835949
6728,189329,4.0,1546205797
8333,1206,4.5,1682006622
8901,188833,0.5,1552207208
7808,6952,3.5,1124998634
7858,1544,0.5,1218638901
7098,299,4.0,846472296
7719,1061,3.0,851878902
9112,32296,2.0,1508618946
6586,587,1.0,1122188752
8521,174045,3.5,1532053205
9263,4183,3.5,1111646611
8723,55820,4.0,1435885046
7495,5669,4.5,1079792787
6722,780,4.0,1229482490
7605,3189,5.0,953179779
9351,60069,3.0,1633779095
8683,648,3.0,991902433
8359,38038,4.0,1435686802
6905,125,3.0,867691239
6589,1259,3.0,862655603
6899,6807,4.5,1379034423
7724,50,3.0,1457551067
7070,293,5.0,1512955884
7344,5308,2.5,1100257981
6506,5349,4.0,1372081686
6587,6586,3.0,1694827029
7097,134853,4.5,1574630273
8783,1206,1.0,1469888330
7730,4993,4.0,1175878071
8359,1962,4.0,1450657763
6548,2324,4.5,1389724492
9300,257953,1.5,1630516619
7801,103249,1.5,1481413798
9515,1408,4.0,1582621682
7029,2571,5.0,1026568292
9297,2076,5.0,1684799962
8469,952,4.0,945883874
6650,95875,2.5,1439849318
6876,90376,4.0,1692710947
9462,595,4.5,1075445128
9514,3114,3.5,1163374263
9214,1719,3.0,956584587
9300,65230,2.0,1232327940
6766,5364,2.0,1050191208
6979,551,3.0,836953537
6918,100714,5.0,1505596570
8218,1019,5.0,945930278
7602,53322,5.0,1507546808
8031,56174,5.0,1494769726
9085,4506,2.5,1644071921
8359,215229,3.5,1594860936
7222,552,3.0,1111484683
8232,44191,5.0,1275697356
8359,156781,3.5,1531960810
8901,202419,0.5,1558780440
8314,67186,3.5,1239600181
6865,4056,4.0,996086481
8373,37729,4.0,1328527114
9099,1232,5.0,1446939040
7883,2599,4.0,1432955452
8705,3087,4.0,945093009
8891,1206,3.5,1432250537
7147,3996,2.0,1003038169
7966,653,4.0,1048305119
7994,3814,4.5,1569961240
8588,4479,3.5,1467059016
8486,3948,3.5,1493844473
7966,5874,3.0,1052777555
7985,588,5.0,1102097983
9115,10,4.0,846878713
7942,1073,5.0,1431888216
9028,164179,5.0,1590881486
8901,183739,1.0,1569240700
8420,201242,3.5,1592149945
7048,784,4.0,1106860970
6612,4034,3.0,1112392796
7901,1284,5.0,939131639
8413,3285,2.0,974694354
8314,5992,4.5,1189689731
8103,8665,3.5,1120728242
7154,88140,3.0,1564371084
7367,7577,3.5,1230059004
8905,7481,3.5,1451022767
9474,8361,4.0,1461263956
8796,2571,5.0,1517732500
6564,49286,4.5,1455549043
8605,3760,4.0,975733332
8677,2060,4.0,1272841517
7437,72330,4.0,1380473556
6843,780,2.5,1191021161
6587,27864,4.5,1694827032
9165,2692,4.5,1128396804
7217,7063,3.5,1330705861
6748,4343,2.0,1492837057
7352,2688,4.0,992540938
7159,40819,2.5,1141684772
7697,2642,2.5,1178901414
7239,207313,4.5,1584173238
7898,80906,5.0,1533688313
7887,736,1.0,854356872
9270,2302,5.0,1099709316
7579,198781,3.0,1572285197
9461,6893,5.0,1172533326
8748,1042,2.5,1118258750
8975,30810,4.0,1427072766
6563,5529,3.0,1421786185
8859,86882,3.5,1536556883
8606,1222,3.0,992404387
8372,4886,4.5,1466473200
9300,46664,4.0,1314828596
6728,32019,2.5,1546204663
7541,531,5.0,834672686
7159,4765,2.0,1178209934
7840,1214,5.0,938949064
6542,1964,4.0,956985998
8901,191469,1.5,1558868786
7209,3671,4.0,1494261972
6572,145,3.5,1296993928
7168,1097,4.0,1460253919
6676,2762,3.5,1129617041
8336,2762,4.5,1300033718
7858,2422,1.0,980365572
8954,2872,3.0,939050416
9229,6753,3.5,1438469351
8164,589,4.0,1072460498
7216,8360,3.5,1180878543
8591,2366,3.0,938839737
7338,296,2.0,1024989652
8106,2863,4.0,940079953
7424,5669,4.0,1095668992
9001,48982,3.0,1162916240
6965,54286,4.0,1207312039
7419,192389,3.0,1595949613
8788,64983,1.5,1253701952
8133,41716,3.0,1182990471
7211,203,3.0,834509431
7738,356,4.0,945124322
7852,8605,4.5,1464099334
9318,2502,4.0,1169782997
9069,350,3.0,845655111
8901,466,0.5,1602247334
7820,64622,3.5,1527943941
9332,288,5.0,965341759
9264,104,3.0,840323161
7117,56757,4.0,1199251392
7728,1073,5.0,852213123
8270,4878,4.0,1443461301
9268,1188,3.0,1358101147
7246,1681,1.0,973456525
8382,2142,3.0,1186781040
6585,136864,3.5,1681565832
9392,30812,5.0,1474400703
7358,2424,2.0,1418335516
9518,1103,4.0,941710467
7851,97938,4.5,1600989200
9380,4178,2.5,1237617399
7812,951,5.0,944964485
6883,2858,4.5,1507659651
9268,6502,4.0,1321638033
6621,1168,3.0,1584841083
8492,8958,2.5,1120964490
9516,158,3.0,1275865049
8905,1732,3.5,1451199954
7367,2285,4.0,1254606076
7217,4878,3.5,1455318024
7035,6874,4.0,1555479244
7949,54503,4.0,1479042753
7678,4306,5.0,1644693349
7454,3076,3.0,976288649
7446,101864,3.0,1518972366
8622,114180,2.5,1502405808
9332,2286,3.0,965415865
6838,1580,3.5,1111699275
7267,3578,2.0,1014582203
8069,161582,4.0,1620334674
6639,2459,5.0,976232620
7316,719,1.0,976173486
9483,6874,3.0,1395956152
8812,97051,2.5,1435748667
9207,5325,3.0,1104826696
8972,2355,2.0,1159293172
7465,91500,4.0,1539481388
8618,2925,3.0,1080410400
8086,1291,3.0,900756150
7801,3785,0.5,1481411864
8106,2582,4.0,940085087
8639,648,4.0,1002271941
9085,4480,2.5,1644071921
7015,2130,4.0,963089008
8588,33164,1.5,1466834824
7357,1682,3.5,1365282549
8521,1218,3.0,1494273250
7263,91842,4.0,1335708851
8798,2268,4.0,945006392
7495,2403,3.0,1079793060
7265,4052,3.5,1586823868
9294,296,5.0,1412530252
8307,1393,4.5,1504052899
8905,3255,3.0,1467756366
8051,919,5.0,1278868068
6926,172,4.0,840458957
7472,5989,4.5,1693472914
8306,54259,4.0,1467491841
7807,4993,5.0,1322457693
7896,2105,4.5,1646510355
8307,55245,3.5,1504044082
6655,112290,5.0,1608725628
7426,1911,3.0,954276035
8369,1231,4.0,1095701063
6850,442,4.0,1321573691
7492,2617,4.5,1503013795
7728,14,3.0,852213123
6563,90624,3.5,1464761597
7183,3608,3.5,1105396449
7753,595,3.5,1419292212
6854,8529,4.0,1099274653
6680,1376,3.0,849883705
8887,49530,4.5,1430514401
8430,95510,2.0,1598682814
6564,5377,5.0,1455549799
7323,2618,4.0,1111819059
6842,54648,4.0,1340291343
6630,2687,4.5,1528834855
8238,176371,0.5,1658774451
7810,63992,4.0,1392320966
7777,5265,0.5,1079836580
8359,55955,3.0,1436580119
7945,991,4.0,1310021092
6938,592,5.0,837019196
6563,3114,2.5,1394133199
7567,164179,4.5,1490358928
8339,5010,3.0,1054350154
7090,7438,3.5,1484022137
8359,4662,3.0,1471286651
8618,2748,1.5,1080412449
6621,135861,3.5,1519922466
8847,1036,4.0,844185111
7399,46578,3.5,1396829160
6714,2628,5.0,974780616
8553,150,3.0,1424306964
9238,8641,3.0,1469935851
8241,356,4.5,1103895708
6661,54259,3.5,1599571548
8549,103335,3.0,1609024690
7476,104913,4.0,1635437494
7849,110102,4.5,1668245458
9351,2000,2.5,1633767104
8314,55451,4.0,1203315214
9501,6548,4.0,1368931997
6525,551,3.5,1112185325
7183,7090,4.0,1105397758
9294,1617,4.0,1412530374
8901,107096,0.5,1566728155
8169,2278,3.0,976025915
7782,1580,3.0,1224002496
6831,265,5.0,953788132
9173,50,4.0,1650658583
7772,6711,4.0,1083296913
8192,2657,4.0,973651720
7679,5152,3.0,1167092664
8642,2959,1.0,944974217
9238,56715,1.0,1469812998
7858,3981,1.0,986161249
6808,201588,4.5,1649064657
7883,153776,1.0,1456281453
7288,3253,3.5,1086797510
9365,337,4.0,835887434
9001,333,5.0,1077950029
9025,1573,3.0,944395448
6805,45722,3.5,1241392951
8663,536,3.5,1125190429
8613,1252,4.0,999554677
6982,2291,4.5,1548934697
9224,2858,3.5,1568938912
8359,172223,4.0,1543027495
8669,72407,3.5,1259847644
7521,1252,5.0,1112069693
8375,2748,4.0,1476391251
6532,2706,1.0,1131730317
7802,3253,3.0,976976515
7174,7387,4.0,1288565941
8391,765,3.0,839942074
9123,5266,4.0,1181436717
8249,58295,3.5,1304278253
8400,1866,4.0,949187765
6588,6889,4.0,1620866895
9406,1265,3.5,1461195654
7130,248,4.0,841410691
7414,1270,3.5,1462389942
8821,2918,4.0,1150737755
7579,145839,3.5,1540922523
7590,55247,4.5,1607207956
8400,2130,5.0,949184648
7033,2997,5.0,1059093066
8776,6881,5.0,1073069064
7485,500,3.0,1113933781
9085,2268,3.0,1644071839
8514,778,4.5,1465309170
9085,4546,4.0,1644071921
7419,135887,3.5,1596033480
9204,6333,4.0,1472617674
9377,2085,3.0,939919700
7939,71264,3.0,1264055469
7217,3996,5.0,1330706277
8828,7010,5.0,1523662715
8901,51412,1.0,1581846952
7657,2502,5.0,1387014959
7994,80219,1.5,1569785854
8748,5334,3.5,1118273157
7557,1189,4.5,1506748389
9517,99114,4.5,1627521032
8493,6016,4.0,1474839727
8634,2722,3.0,1496370228
8705,1015,2.0,945112432
7772,2102,2.0,1045690197
9038,4995,5.0,1112851699
7447,79091,4.0,1461863989
8742,3301,0.5,1107873517
8221,1603,3.5,1537149936
8249,1566,5.0,1305405131
6899,4226,4.5,1379033975
7476,89492,5.0,1635437269
9035,3996,5.0,1663514836
7029,141,2.5,1099844842
9382,924,4.0,1236035888
7604,1210,3.5,1485931803
6728,88744,4.5,1546201089
6575,8157,4.5,1107556351
9384,65188,0.5,1419289977
7207,134130,4.0,1618783179
7777,4111,4.0,989453599
7048,174,2.5,1107134429
8588,138202,2.0,1466962952
8937,1274,4.0,861535888
7321,185989,0.5,1602138414
7158,8957,3.5,1170637462
9085,6188,3.5,1644071881
9085,34271,2.0,1644071892
8557,5299,3.0,1243747146
8901,707,1.0,1604064196
7008,8910,5.0,1125861793
7904,59615,3.0,1442538523
7858,272407,2.0,1664880740
7348,2716,4.0,944935131
6543,1136,5.0,1237472019
9382,32,4.0,1292210354
6942,106489,4.0,1469674934
7159,33004,2.0,1137011691
6589,190,4.0,868791835
9403,1079,5.0,1137013999
6671,1242,4.0,903556696
7943,3624,4.0,961690371
9034,6874,5.0,1336162426
8469,899,4.0,945882504
6615,2001,3.0,974778317
8529,8800,4.5,1293435011
6818,1408,4.0,966318296
6885,733,5.0,1048010896
6735,193,3.5,1405319077
7507,72737,3.0,1421994180
7268,175,5.0,833090696
8933,2571,3.5,1332701052
7902,249536,4.5,1656337536
7865,110,4.5,1107565249
7902,145935,3.0,1655835949
6824,2580,4.5,1259930243
8605,2792,4.0,975819200
8867,78499,2.5,1418001220
8669,66691,3.5,1257111855
7500,103980,4.0,1478961484
6979,589,4.0,836953242
8910,6502,3.0,1114735793
9330,785,2.5,1334525575
6863,76093,4.0,1427140875
8382,4133,1.0,1232159373
9380,36531,3.0,1236016163
6728,6582,4.5,1546200937
9286,6377,2.5,1256934703
8068,5266,4.5,1272020369
7379,3114,5.0,949278185
7812,2001,2.0,945655467
6589,583,3.0,864163546
8382,71537,0.5,1265495258
8869,3633,5.0,1166023850
8732,494,4.0,862560874
9207,6874,3.5,1105607676
8143,780,3.0,1554825516
9514,5679,4.5,1163374389
7314,80463,4.0,1425982541
7034,22,3.0,840809424
7937,4881,4.5,1572619160
6752,2717,5.0,1283372087
9238,1036,5.0,1469810064
7048,3868,2.5,1107467454
8106,2176,4.0,940096622
7371,108188,1.5,1421237093
6690,127266,2.5,1650233232
8322,608,4.5,1258922340
8177,1253,4.5,1300823693
8402,900,3.0,971968326
7131,1188,4.0,1121301206
8402,2252,1.0,971975541
7147,2677,4.5,1067831146
7858,32589,0.5,1112028856
7943,2639,2.0,996174526
8200,6350,3.5,1377477637
6645,55276,5.0,1627182843
6866,2410,2.5,1454442048
7323,3753,4.0,1111795752
8788,4973,5.0,1143309889
8050,2471,3.5,1529592355
8949,226202,4.5,1696010318
7812,1198,3.0,944964305
7401,4914,4.5,1637450799
7800,1089,4.0,900694409
7858,373,1.0,1093280503
8087,68319,4.5,1501176061
9268,1193,4.0,1321638949
8166,2947,4.0,1097975696
6587,4310,2.0,1694827025
8080,5994,5.0,1053562183
8588,104035,4.0,1466949816
7876,5418,4.5,1451165988
7137,76251,4.0,1308530702
7664,194975,4.0,1552380944
6879,2058,3.0,1014307169
8901,198111,0.5,1567091000
9146,586,2.0,1092642356
9319,46578,5.0,1303530089
8453,8972,3.0,1576360335
8856,2353,4.0,1006462915
9069,356,3.0,845654934
8235,4896,1.0,1582666111
8341,187595,3.5,1534818559
6767,190555,3.0,1586952353
7858,203208,1.0,1584671413
6975,58559,5.0,1370556223
9214,3545,5.0,956583800
6607,2460,3.0,1145675671
8223,1757,4.5,1674944662
7664,195161,1.0,1552380934
8035,1307,3.0,1566658881
7537,45722,3.5,1170808815
8075,1754,3.0,949701616
9147,83086,5.0,1623307832
7367,101525,3.0,1460079845
7403,2985,4.0,977088198
9403,2324,5.0,1137014519
6587,135829,3.5,1694827035
9381,48394,1.5,1260206203
7488,8972,4.0,1560314064
9062,3527,4.5,1577310967
9266,2987,4.0,940163005
8307,179285,4.0,1524887768
6613,1961,4.0,1463508789
8854,102407,4.0,1541872731
7012,356,5.0,836816006
6654,1544,2.5,1575267032
6669,96610,3.5,1660513241
8176,534,3.5,1347895740
7056,8368,4.0,1672343178
9000,3327,1.0,977507053
6951,1206,4.5,1486867764
6944,2000,4.0,1537057591
6673,1088,3.0,914161772
6532,45672,3.5,1177161298
9268,2797,3.5,1321639310
9168,8622,4.5,1352928731
7696,924,3.5,1239740238
9438,273,3.0,848403324
8469,733,5.0,945883997
7355,4701,4.0,1421627249
6974,27850,3.5,1201445737
9207,8754,4.0,1104827014
7883,4896,4.5,1432798119
9264,435,2.0,840321953
9204,5855,3.5,1472938780
6874,53972,5.0,1478095723
9098,1022,5.0,952929509
9238,6711,4.0,1469811117
6629,96829,2.5,1439393231
9256,4643,3.0,1190346590
6654,76077,0.5,1575267149
7389,6620,3.5,1448342866
7813,1517,2.5,1660476738
9152,514,3.0,1000169365
9158,3527,3.5,1185745407
7955,1252,4.5,1305708187
8575,750,5.0,1549662931
6585,2858,2.5,1580850401
7837,111,2.5,1511483105
6704,1206,3.5,1377435706
8418,164843,4.0,1625417242
7342,436,3.0,854900630
6920,1732,4.0,1487715222
7557,1073,4.5,1506724735
7517,5391,4.0,1043127765
7858,5651,0.5,1474822790
8187,434,0.5,1065724830
9059,2942,1.0,944485159
7645,6942,5.0,1545116315
7270,231,2.5,1244333031
7317,4011,4.5,1486417437
7154,3969,4.0,1564371202
8588,3940,0.5,1466965017
7858,70824,0.5,1251859379
7979,1252,4.0,850224608
9434,231,3.0,834688242
9001,6378,3.5,1054470839
9380,1393,3.5,1233164542
6862,6378,3.0,1563419168
7748,34,2.0,983366122
8063,6539,4.0,1503965188
6879,1358,1.0,1014306997
7883,56339,4.0,1433037479
9228,4993,4.5,1504146580
7042,83369,2.0,1445629578
8737,168612,3.0,1680247671
7229,110,3.5,1234559176
9208,265,5.0,938866287
7849,139644,5.0,1668245564
9297,39183,4.0,1567609457
9442,300,3.0,830877018
6803,74458,4.0,1553797615
9291,1968,3.0,901404565
9043,48738,4.0,1679153206
8359,284193,4.0,1678070003
8706,261,2.0,1142869554
9505,3751,4.0,992818407
8371,3535,4.0,1269936683
8807,6870,3.5,1188942954
7367,58351,4.0,1256430270
7016,4297,5.0,1160078007
8696,31658,4.5,1505240327
8115,6377,3.0,1352685794
8573,315,4.0,832078501
8175,8665,5.0,1507498443
7302,2915,4.0,987304401
6602,45722,3.0,1569959024
7560,30749,4.0,1429026618
9155,3142,3.0,981755457
7423,5995,5.0,1554595854
6862,1292,4.0,1591935235
6874,114180,5.0,1478124760
8194,2231,3.5,1137172912
6936,1136,3.5,1519498400
8828,4368,1.0,1523659950
8761,112852,5.0,1631656933
7475,5989,4.5,1690916405
9413,662,3.0,866280220
7936,1357,4.0,857988543
7943,1571,4.0,959453923
6621,587,3.0,1585294326
8051,55830,4.0,1278869520
8671,8644,5.0,1466804876
6682,7,5.0,849979923
7457,1947,3.0,1099981967
7858,194396,1.0,1563327589
7943,3106,3.5,1058714074
8901,187723,0.5,1548163974
7840,780,3.0,938954718
9429,2085,5.0,942739057
7772,1970,1.5,1104997446
8130,2338,3.0,1220290408
8970,91485,3.0,1453831498
8591,1458,3.0,938834709
6654,6764,2.5,1575266309
7367,480,3.5,1280385701
8436,48774,4.5,1568727993
7080,3753,2.5,1432324677
8106,1136,5.0,940089433
7590,114762,4.5,1618664494
9009,8366,4.0,1135706737
9516,5618,4.5,1275864231
8488,55247,3.0,1248963132
8156,3773,3.0,995857756
7165,1022,1.0,1429934572
7159,33679,1.0,1137011680
8521,62849,4.0,1503022360
9108,260,4.0,956593551
8899,913,3.5,1464260317
8294,1376,5.0,854477752
6826,1358,3.0,962939716
7069,2640,3.0,1111477262
8307,49278,2.5,1504043599
7196,8360,3.0,1255607768
8204,130684,4.0,1447229055
7858,7148,0.5,1432160523
7196,4334,5.0,1255604120
6541,128695,1.5,1446658204
6846,7361,4.0,1320182148
9351,527,3.0,1633763709
7808,50445,3.5,1260244693
6541,4084,1.0,1440485278
7048,1222,4.0,1107141041
8052,60069,4.0,1491240324
7729,595,3.5,1640498809
8369,509,3.0,1095700422
6585,111659,4.0,1463213494
6728,26628,4.5,1546206328
9129,5500,4.5,1285227497
9479,2710,4.0,1150200868
9204,161794,3.0,1473993340
6879,965,5.0,1014307059
8135,64614,4.0,1580829465
6667,84601,3.5,1300136265
7502,434,3.0,841497271
7488,8526,4.0,1593567384
9425,356,5.0,849866298
8433,1197,4.0,1613264640
7940,1222,4.5,1514857401
6621,118696,3.0,1619403589
6850,67197,4.5,1319823963
8047,158238,3.5,1485147721
8068,3081,5.0,1272018681
9082,2107,1.0,1129471440
7378,597,4.0,1589160421
7378,1907,4.0,1589159893
9386,68791,3.5,1522671518
7476,94864,5.0,1635437263
8620,54286,5.0,1559253024
6922,2411,4.5,1303798758
8854,88129,4.0,1541820526
9117,8969,2.0,1158793521
8410,72998,3.0,1454015112
9304,160571,3.0,1487177383
8235,6947,3.5,1582666676
8901,227690,0.5,1605443658
7389,80185,3.5,1448342882
8788,82459,3.5,1318693565
8178,183611,4.5,1626347041
8431,480,3.5,1319468768
7518,4963,5.0,1290798287
6532,4868,4.0,1221253131
8314,562,3.5,1243844180
7150,45728,4.5,1405129656
7525,380,4.0,997243067
9273,260,4.0,1312482138
9085,168606,3.0,1644071889
7580,7361,5.0,1483794177
8390,110,4.0,857975967
9264,185,3.0,840321687
8008,74458,4.0,1512903049
9081,99114,5.0,1668751588
7159,1120,3.0,1067802033
6587,63222,3.5,1694827013
7759,7324,3.5,1127448338
6992,2011,4.0,945038779
9238,2723,0.5,1470088954
7130,688,3.0,841411267
7995,1259,5.0,954300537
9482,3176,4.5,1226266239
9256,2529,4.0,1190345626
8382,49961,0.5,1265495390
8901,93242,0.5,1568528488
8720,7143,3.5,1183531253
8875,74,2.0,862472073
7849,1704,5.0,1668245547
6701,115569,4.5,1425376229
9300,44788,3.0,1314857246
7438,1222,5.0,1575206435
8901,3826,1.5,1596984173
8123,20,3.0,1262404797
9081,103339,3.5,1668753662
7954,330,2.0,958346571
8163,6534,2.0,1138934391
7621,231,1.0,1540166694
6531,1376,4.5,1236834956
8950,215707,2.0,1592508110
7530,1213,4.0,942501661
8402,1266,3.0,971971335
9146,38061,3.0,1137112825
6667,1704,5.0,1279356399
9085,4370,4.0,1644071872
8074,4027,4.5,1201401377
6546,177765,5.0,1590505204
7398,2028,4.5,1549251720
7943,515,3.0,994448239
8374,54736,4.0,1200088587
7943,2130,4.0,945134888
9316,3105,4.0,1049002802
8484,1488,3.0,967000003
8705,4014,5.0,1006917279
9466,910,3.5,1094223705
9490,593,5.0,843556701
7941,44555,5.0,1688772588
8555,104879,3.5,1424209516
7312,728,3.0,854461729
8166,1370,4.0,1097973956
9093,293,5.0,875054689
7858,143377,4.0,1531131952
7642,67923,3.5,1494454721
7682,33493,3.0,1225031789
8537,266,3.0,833975228
8373,87232,5.0,1328526435
9393,10,3.0,859598165
7446,8957,4.0,1516525440
7784,663,2.0,875730165
7852,89087,4.0,1469562949
6689,597,4.0,836469232
8869,1375,3.5,1166024261
9299,4720,5.0,1378572454
9351,2115,3.5,1633772879
7033,1672,3.0,1059093056
8374,95,2.5,1078324950
7777,5669,5.0,1079835129
7182,4062,3.5,1267233238
7182,1653,4.5,1266891930
8454,106920,3.5,1595182613
7159,1387,4.0,1067801051
7255,34405,4.5,1682215351
